"","follower_count","following_count","account_language","tweet_client_name","is_retweet","reply_count","like_count","retweet_count","numcaracter","account_creation_year","account_creation_month","tweet_hour"
"1946",8685,1451,1,4,2,0,0,0,53,2015,1,21
"1947",8685,1451,1,4,2,0,0,0,138,2015,1,22
"1948",8685,1451,1,4,2,0,0,0,142,2015,1,6
"1949",8685,1451,1,4,2,0,0,0,133,2015,1,5
"1950",3051,271,1,2,1,0,3,1,223,2017,12,3
"1951",1538,93,1,1,2,0,0,0,142,2013,6,18
"1952",8685,1451,1,4,2,0,0,0,142,2015,1,1
"1953",8685,1451,1,4,2,0,0,0,143,2015,1,7
"1954",92,150,1,13,2,0,0,0,127,2015,3,8
"1955",4989,4418,1,4,2,0,0,0,71,2015,8,3
"1956",3020,2518,1,4,2,0,0,0,142,2017,6,6
"1957",8685,1451,1,4,2,0,0,0,131,2015,1,9
"1958",3051,271,1,2,2,0,0,0,142,2017,12,1
"1959",4989,4418,1,4,2,0,0,0,68,2015,8,22
"1960",3051,271,1,2,2,0,0,0,108,2017,12,6
"1961",7566,4526,1,4,2,0,0,0,142,2017,3,9
"1962",8685,1451,1,4,2,0,0,0,146,2015,1,3
"1963",7566,4526,1,4,2,0,0,0,44,2017,3,5
"1964",1538,93,1,11,2,0,0,0,72,2013,6,1
"1965",19845,808,1,5,1,0,0,0,146,2015,11,14
"1966",3051,271,1,6,2,0,0,0,142,2017,12,19
"1967",8685,1451,1,4,2,0,0,0,142,2015,1,2
"1968",7566,4526,1,4,2,0,0,0,191,2017,3,3
"1969",64,108,1,1,1,0,0,0,55,2015,3,21
"1970",4989,4418,1,4,2,0,0,0,87,2015,8,20
"1971",8685,1451,1,4,2,0,0,0,93,2015,1,23
"1972",8685,1451,1,4,2,0,0,0,112,2015,1,21
"1973",3051,271,1,2,2,0,0,0,144,2017,12,20
"1974",8685,1451,1,4,2,0,0,0,142,2015,1,3
"1975",3051,271,1,2,2,0,0,0,142,2017,12,0
"1976",8685,1451,1,4,2,0,0,0,142,2015,1,0
"1977",8685,1451,1,4,1,0,1,0,18,2015,1,7
"1978",8685,1451,1,4,2,0,0,0,142,2015,1,17
"1979",8685,1451,1,4,2,0,0,0,82,2015,1,8
"1980",8685,1451,1,4,2,0,0,0,142,2015,1,16
"1981",375,522,1,1,1,0,0,0,27,2014,4,15
"1982",4989,4418,1,4,2,0,0,0,93,2015,8,5
"1983",7566,4526,1,4,1,0,0,0,47,2017,3,22
"1984",8685,1451,1,4,1,0,0,0,135,2015,1,15
"1985",8685,1451,1,4,2,0,0,0,104,2015,1,22
"1986",9,10,1,1,1,0,0,0,57,2015,3,22
"1987",4989,4418,1,4,2,0,0,0,122,2015,8,0
"1988",4989,4418,1,4,2,0,0,0,132,2015,8,6
"1989",91,51,1,2,2,0,0,0,146,2017,1,18
"1990",7566,4526,1,4,1,3,57,69,219,2017,3,5
"1991",8685,1451,1,4,2,0,0,0,67,2015,1,0
"1992",3051,271,1,2,1,0,0,0,39,2017,12,21
"1993",3051,271,1,2,2,0,0,0,149,2017,12,2
"1994",3739,4633,1,4,2,0,0,0,142,2017,4,11
"1995",8685,1451,1,4,2,0,0,0,117,2015,1,8
"1996",19845,808,1,1,1,0,0,0,110,2015,11,15
"1997",8685,1451,1,4,2,0,0,0,142,2015,1,8
"1998",3051,271,1,2,1,0,0,0,121,2017,12,4
"1999",8685,1451,1,4,1,0,2,9,103,2015,1,5
"2000",3051,271,1,2,2,0,0,0,144,2017,12,17
"2001",7566,4526,1,4,1,0,0,0,22,2017,3,18
"2002",4989,4418,1,4,2,0,0,0,175,2015,8,3
"2003",8685,1451,1,4,2,0,0,0,146,2015,1,0
"2004",1538,93,1,1,2,0,0,0,146,2013,6,18
"2005",8685,1451,1,4,2,0,0,0,142,2015,1,7
"2006",7566,4526,1,4,2,0,0,0,141,2017,3,0
"2007",3020,2518,1,4,2,0,0,0,53,2017,6,8
"2008",8685,1451,1,4,2,0,0,0,138,2015,1,6
"2009",8685,1451,1,4,2,0,0,0,142,2015,1,20
"2010",3051,271,1,1,2,0,0,0,142,2017,12,6
"2011",8685,1451,1,4,2,0,0,0,151,2015,1,2
"2012",1538,93,1,1,2,0,0,0,142,2013,6,16
"2013",8685,1451,1,4,2,0,0,0,142,2015,1,9
"2014",3051,271,1,2,2,0,0,0,142,2017,12,3
"2015",69,68,1,1,1,0,0,0,43,2015,3,1
"2016",7566,4526,1,4,2,0,0,0,142,2017,3,2
"2017",8685,1451,1,4,1,0,3,1,170,2015,1,0
"2018",8685,1451,1,4,2,0,0,0,99,2015,1,3
"2019",8685,1451,1,4,1,0,1,1,179,2015,1,13
"2020",3051,271,1,1,2,0,0,0,145,2017,12,7
"2021",8685,1451,1,4,2,0,0,0,142,2015,1,10
"2022",3051,271,1,2,2,0,0,0,120,2017,12,2
"2023",3051,271,1,2,2,0,0,0,142,2017,12,19
"2024",7566,4526,1,4,2,0,0,0,142,2017,3,7
"2025",8685,1451,1,4,2,0,0,0,142,2015,1,12
"2026",8685,1451,1,4,2,0,0,0,95,2015,1,15
"2027",3051,271,1,2,1,0,0,0,35,2017,12,22
"2028",8685,1451,1,4,2,0,0,0,105,2015,1,18
"2029",8685,1451,1,4,2,0,0,0,125,2015,1,21
"2030",8685,1451,1,4,2,0,0,0,144,2015,1,1
"2031",3051,271,1,1,2,0,0,0,70,2017,12,7
"2032",3051,271,1,2,2,0,0,0,142,2017,12,0
"2033",109,123,1,16,2,0,0,0,91,2015,3,19
"2034",3051,271,1,1,2,0,0,0,142,2017,12,3
"2035",3051,271,1,2,2,0,0,0,82,2017,12,17
"2036",8685,1451,1,4,2,0,0,0,129,2015,1,18
"2037",4989,4418,1,4,2,0,0,0,143,2015,8,3
"2038",8685,1451,1,4,2,0,0,0,119,2015,1,4
"2039",19845,808,1,5,1,0,0,0,53,2015,11,9
"2040",3051,271,1,6,2,0,0,0,142,2017,12,23
"2041",3051,271,1,2,2,0,0,0,142,2017,12,2
"2042",4989,4418,1,4,2,0,0,0,145,2015,8,1
"2043",4989,4418,1,4,2,0,0,0,121,2015,8,6
"2044",3020,2518,1,4,2,0,0,0,146,2017,6,7
"2045",1538,93,1,14,1,0,0,0,133,2013,6,3
"2046",76,192,1,1,1,0,0,0,51,2015,3,2
"2047",8685,1451,1,4,2,0,0,0,108,2015,1,15
"2048",3051,271,1,2,1,1,12,4,51,2017,12,0
"2049",4989,4418,1,4,2,0,0,0,142,2015,8,2
"2050",8685,1451,1,4,2,0,0,0,142,2015,1,17
"2051",7566,4526,1,4,2,0,0,0,142,2017,3,9
"2052",8685,1451,1,4,1,0,1,0,130,2015,1,2
"2053",7566,4526,1,4,2,0,0,0,160,2017,3,7
"2054",7566,4526,1,4,2,0,0,0,146,2017,3,7
"2055",8685,1451,1,4,2,0,0,0,148,2015,1,14
"2056",3051,271,1,6,2,0,0,0,58,2017,12,22
"2057",3051,271,1,2,2,0,0,0,142,2017,12,8
"2058",7566,4526,1,4,1,0,0,0,31,2017,3,6
"2059",3051,271,1,2,2,0,0,0,142,2017,12,8
"2060",8685,1451,1,4,2,0,0,0,43,2015,1,14
"2061",7566,4526,1,4,2,0,0,0,142,2017,3,3
"2062",3051,271,1,2,1,0,1,1,39,2017,12,6
"2063",8685,1451,1,4,2,0,0,0,121,2015,1,14
"2064",38,3,1,1,1,0,1,1,42,2015,10,0
"2065",8685,1451,1,4,2,0,0,0,142,2015,1,19
"2066",8685,1451,1,4,2,0,0,0,117,2015,1,16
"2067",8685,1451,1,4,2,0,0,0,86,2015,1,9
"2068",64,95,1,1,1,0,0,0,29,2015,3,4
"2069",1538,93,1,1,2,0,0,0,142,2013,6,6
"2070",3051,271,1,1,2,0,0,0,135,2017,12,1
"2071",110,113,1,1,1,0,0,0,73,2013,8,8
"2072",8685,1451,1,4,2,0,0,0,59,2015,1,16
"2073",3051,271,1,1,1,0,0,0,36,2017,12,8
"2074",1538,93,1,1,2,0,0,0,52,2013,6,15
"2075",8685,1451,1,4,2,0,0,0,65,2015,1,3
"2076",21,24,4,2,2,0,0,0,52,2014,12,6
"2077",1538,93,1,9,2,0,0,0,142,2013,6,21
"2078",8685,1451,1,4,2,0,0,0,146,2015,1,23
"2079",8685,1451,1,4,2,0,0,0,138,2015,1,21
"2080",8685,1451,1,4,2,0,0,0,43,2015,1,7
"2081",4989,4418,1,4,2,0,0,0,146,2015,8,2
"2082",3051,271,1,2,2,0,0,0,105,2017,12,21
"2083",3051,271,1,2,2,0,0,0,126,2017,12,1
"2084",8685,1451,1,4,2,0,0,0,135,2015,1,19
"2085",3051,271,1,2,1,0,0,0,40,2017,12,16
"2086",81,134,1,1,1,0,0,0,42,2015,3,13
"2087",7566,4526,1,4,2,0,0,0,194,2017,3,20
"2088",3051,271,1,2,1,0,0,0,109,2017,12,17
"2089",4989,4418,1,4,2,0,0,0,144,2015,8,1
"2090",8685,1451,1,4,2,0,0,0,142,2015,1,8
"2091",7566,4526,1,4,2,0,0,0,179,2017,3,15
"2092",3020,2518,1,4,2,0,0,0,142,2017,6,7
"2093",8685,1451,1,4,2,0,0,0,122,2015,1,21
"2094",8685,1451,1,4,2,0,0,0,120,2015,1,3
"2095",8685,1451,1,4,2,0,0,0,55,2015,1,2
"2096",8685,1451,1,4,2,0,0,0,109,2015,1,20
"2097",8685,1451,1,4,2,0,0,0,145,2015,1,9
"2098",8685,1451,1,4,2,0,0,0,112,2015,1,2
"2099",57,50,1,1,1,0,0,0,79,2015,3,14
"2100",103,180,1,1,1,0,0,0,61,2014,5,1
"2101",3051,271,1,2,1,0,0,0,34,2017,12,21
"2102",7566,4526,1,4,1,1,17,29,182,2017,3,7
"2103",8685,1451,1,4,2,0,0,0,142,2015,1,0
"2104",3051,271,1,6,2,0,0,0,142,2017,12,23
"2105",8685,1451,1,4,2,0,0,0,81,2015,1,3
"2106",8685,1451,1,4,2,0,0,0,129,2015,1,6
"2107",8685,1451,1,4,2,0,0,0,101,2015,1,20
"2108",3051,271,1,2,2,0,0,0,146,2017,12,8
"2109",56,163,1,1,1,0,0,0,60,2015,3,22
"2110",8685,1451,1,4,2,0,0,0,144,2015,1,4
"2111",1538,93,1,1,1,0,0,0,59,2013,6,1
"2112",8685,1451,1,4,2,0,0,0,141,2015,1,18
"2113",3051,271,1,6,2,0,0,0,160,2017,12,16
"2114",3020,2518,1,4,1,0,0,3,147,2017,6,15
"2115",136,313,1,1,1,0,0,0,80,2014,5,1
"2116",8685,1451,1,4,2,0,0,0,142,2015,1,22
"2117",8685,1451,1,4,2,0,0,0,142,2015,1,9
"2118",3020,2518,1,4,2,0,0,0,93,2017,6,7
"2119",7566,4526,1,4,2,0,0,0,142,2017,3,4
"2120",3051,271,1,2,1,0,0,0,138,2017,12,6
"2121",8685,1451,1,4,2,0,0,0,134,2015,1,21
"2122",4989,4418,1,4,1,0,1,0,227,2015,8,23
"2123",8685,1451,1,4,2,0,0,0,142,2015,1,19
"2124",7566,4526,1,4,2,0,0,0,108,2017,3,10
"2125",8685,1451,1,4,2,0,0,0,142,2015,1,7
"2126",8685,1451,1,4,2,0,0,0,142,2015,1,16
"2127",86,172,1,1,1,0,0,0,59,2015,3,2
"2128",4989,4418,1,4,2,0,0,0,253,2015,8,21
"2129",3020,2518,1,4,2,0,0,0,176,2017,6,16
"2130",8685,1451,1,4,2,0,0,0,146,2015,1,7
"2131",3051,271,1,2,1,0,0,1,105,2017,12,17
"2132",8685,1451,1,4,2,0,0,0,142,2015,1,14
"2133",26,137,1,1,1,0,0,0,85,2014,6,16
"2134",9,98,1,1,1,0,0,0,40,2015,3,21
"2135",8685,1451,1,4,2,0,0,0,107,2015,1,23
"2136",8685,1451,1,4,2,0,0,0,146,2015,1,5
"2137",8685,1451,1,4,2,0,0,0,120,2015,1,16
"2138",8685,1451,1,4,1,0,0,1,134,2015,1,2
"2139",3051,271,1,2,1,0,0,0,49,2017,12,1
"2140",1538,93,1,1,2,0,0,0,81,2013,6,21
"2141",4989,4418,1,4,2,0,0,0,142,2015,8,17
"2142",3051,271,1,6,2,0,0,0,114,2017,12,10
"2143",3051,271,1,1,2,0,0,0,81,2017,12,2
"2144",8685,1451,1,4,2,0,0,0,68,2015,1,7
"2145",7566,4526,1,4,2,0,0,0,142,2017,3,1
"2146",8685,1451,1,4,2,0,0,0,142,2015,1,5
"2147",8685,1451,1,4,2,0,0,0,76,2015,1,22
"2148",9,10,1,1,1,0,0,0,74,2015,3,22
"2149",8685,1451,1,4,2,0,0,0,142,2015,1,9
"2150",7566,4526,1,4,1,1,0,0,31,2017,3,19
"2151",1538,93,1,11,2,0,0,0,142,2013,6,3
"2152",3051,271,1,2,1,0,0,0,77,2017,12,6
"2153",3051,271,1,1,1,0,0,1,84,2017,12,6
"2154",3051,271,1,2,2,0,0,0,126,2017,12,6
"2155",4989,4418,1,4,2,0,0,0,112,2015,8,6
"2156",8685,1451,1,4,2,0,0,0,62,2015,1,6
"2157",3051,271,1,1,1,0,0,0,86,2017,12,6
"2158",8685,1451,1,4,1,0,0,1,106,2015,1,17
"2159",3051,271,1,2,2,0,0,0,122,2017,12,17
"2160",82,128,1,1,1,0,0,0,47,2015,3,2
"2161",1538,93,1,1,2,0,0,0,146,2013,6,16
"2162",88,128,1,13,2,0,0,0,78,2015,3,14
"2163",8685,1451,1,4,1,0,0,0,51,2015,1,20
"2164",100,121,1,1,1,0,0,0,49,2013,9,12
"2165",8685,1451,1,4,2,0,0,0,84,2015,1,3
"2166",8685,1451,1,4,2,0,0,0,54,2015,1,2
"2167",4989,4418,1,4,2,0,0,0,142,2015,8,6
"2168",7566,4526,1,4,2,0,0,0,145,2017,3,21
"2169",7566,4526,1,4,2,0,0,0,141,2017,3,7
"2170",8685,1451,1,4,2,0,0,0,133,2015,1,16
"2171",8685,1451,1,4,1,0,0,0,132,2015,1,2
"2172",7566,4526,1,4,2,0,0,0,142,2017,3,5
"2173",3051,271,1,2,1,0,0,0,249,2017,12,17
"2174",108,128,1,1,1,0,0,2,76,2014,6,12
"2175",8685,1451,1,4,2,0,0,0,125,2015,1,19
"2176",8685,1451,1,4,2,0,0,0,127,2015,1,22
"2177",60,69,1,1,1,0,0,0,54,2015,3,2
"2178",7566,4526,1,4,2,0,0,0,142,2017,3,20
"2179",1538,93,1,1,2,0,0,0,142,2013,6,1
"2180",129,220,1,1,1,0,0,0,73,2014,5,21
"2181",8685,1451,1,4,2,0,0,0,95,2015,1,16
"2182",8685,1451,1,4,2,0,0,0,140,2015,1,2
"2183",6,8,1,1,1,0,0,0,76,2015,3,5
"2184",8685,1451,1,4,2,0,0,0,142,2015,1,8
"2185",3051,271,1,6,2,0,0,0,142,2017,12,1
"2186",3051,271,1,2,2,0,0,0,142,2017,12,16
"2187",4215,5347,2,1,1,0,0,0,15,2017,12,10
"2188",3051,271,1,6,2,0,0,0,176,2017,12,5
"2189",7566,4526,1,4,2,0,0,0,140,2017,3,18
"2190",3020,2518,1,4,2,0,0,0,211,2017,6,17
"2191",2520,2574,2,1,1,0,0,0,117,2018,1,7
"2192",7566,4526,1,4,2,0,0,0,142,2017,3,8
"2193",8685,1451,1,4,2,0,0,0,135,2015,1,20
"2194",8685,1451,1,4,1,0,0,0,95,2015,1,5
"2195",7566,4526,1,4,1,0,3,0,57,2017,3,17
"2196",8685,1451,1,4,2,0,0,0,140,2015,1,1
"2197",8685,1451,1,4,2,0,0,0,152,2015,1,2
"2198",8685,1451,1,4,2,0,0,0,142,2015,1,10
"2199",8685,1451,1,4,2,0,0,0,88,2015,1,8
"2200",8685,1451,1,4,2,0,0,0,142,2015,1,1
"2201",3051,271,1,2,1,0,0,0,36,2017,12,8
"2202",8685,1451,1,4,2,0,0,0,142,2015,1,18
"2203",81,187,1,1,1,0,0,0,41,2015,3,22
"2204",8685,1451,1,4,2,0,0,0,142,2015,1,8
"2205",763,2467,1,1,1,4,16,0,213,2018,9,10
"2206",6,7,1,1,1,0,0,0,45,2015,3,1
"2207",8685,1451,1,4,2,0,0,0,102,2015,1,1
"2208",3051,271,1,2,2,0,0,0,150,2017,12,7
"2209",8685,1451,1,4,2,0,0,0,136,2015,1,4
"2210",3051,271,1,2,2,0,0,0,142,2017,12,21
"2211",7566,4526,1,4,2,0,0,0,142,2017,3,16
"2212",8685,1451,1,4,2,0,0,0,66,2015,1,2
"2213",8685,1451,1,4,2,0,0,0,142,2015,1,22
"2214",55,72,1,16,2,0,0,0,142,2015,3,17
"2215",8685,1451,1,4,2,0,0,0,142,2015,1,5
"2216",3051,271,1,2,2,0,0,0,142,2017,12,23
"2217",3051,271,1,2,2,0,0,0,146,2017,12,6
"2218",8685,1451,1,4,2,0,0,0,140,2015,1,7
"2219",101,259,1,1,1,0,0,0,66,2015,3,2
"2220",38,3,1,1,1,0,0,0,17,2015,10,1
"2221",3051,271,1,1,1,0,0,0,171,2017,12,19
"2222",7566,4526,1,4,2,0,0,0,108,2017,3,0
"2223",3739,4633,1,4,1,0,4,0,29,2017,4,5
"2224",8685,1451,1,4,2,0,0,0,143,2015,1,1
"2225",8685,1451,1,4,2,0,0,0,52,2015,1,5
"2226",8685,1451,1,4,2,0,0,0,123,2015,1,4
"2227",113,126,1,1,1,0,0,0,61,2014,5,2
"2228",109,123,1,7,2,0,0,0,142,2015,3,15
"2229",8685,1451,1,4,2,0,0,0,146,2015,1,22
"2230",4989,4418,1,4,2,0,0,0,142,2015,8,4
"2231",8685,1451,1,4,2,0,0,0,137,2015,1,3
"2232",8685,1451,1,4,2,0,0,0,142,2015,1,0
"2233",3051,271,1,2,1,0,0,0,39,2017,12,18
"2234",289,36,1,4,1,1,0,0,150,2010,3,3
"2235",8685,1451,1,4,2,0,0,0,97,2015,1,9
"2236",8685,1451,1,4,2,0,0,0,142,2015,1,15
"2237",1538,93,1,1,2,0,0,0,142,2013,6,16
"2238",8685,1451,1,4,2,0,0,0,108,2015,1,4
"2239",8685,1451,1,4,2,0,0,0,133,2015,1,1
"2240",3051,271,1,6,2,0,0,0,110,2017,12,13
"2241",129,341,1,1,1,0,0,0,36,2013,8,10
"2242",100,121,1,1,1,0,0,0,26,2013,9,14
"2243",8685,1451,1,4,2,0,0,0,142,2015,1,9
"2244",8685,1451,1,4,2,0,0,0,146,2015,1,1
"2245",8685,1451,1,4,2,0,0,0,142,2015,1,5
"2246",91,51,1,2,2,0,0,0,139,2017,1,23
"2247",7566,4526,1,4,2,0,0,0,129,2017,3,18
"2248",8685,1451,1,4,2,0,0,0,72,2015,1,16
"2249",7566,4526,1,4,1,3,30,39,178,2017,3,20
"2250",3051,271,1,1,2,0,0,0,142,2017,12,6
"2251",3051,271,1,1,2,0,0,0,147,2017,12,1
"2252",8685,1451,1,4,2,0,0,0,59,2015,1,3
"2253",4989,4418,1,4,2,0,0,0,89,2015,8,19
"2254",1538,93,1,1,2,0,0,0,142,2013,6,0
"2255",1538,93,1,1,2,0,0,0,142,2013,6,16
"2256",8685,1451,1,4,2,0,0,0,41,2015,1,16
"2257",8685,1451,1,4,1,0,6,4,140,2015,1,23
"2258",103,165,1,7,2,0,0,0,59,2015,3,16
"2259",8685,1451,1,4,2,0,0,0,149,2015,1,1
"2260",8685,1451,1,4,2,0,0,0,97,2015,1,22
"2261",8685,1451,1,4,2,0,0,0,142,2015,1,7
"2262",8685,1451,1,4,1,0,2,2,131,2015,1,1
"2263",8685,1451,1,4,2,0,0,0,142,2015,1,20
"2264",8685,1451,1,4,1,0,2,1,117,2015,1,6
"2265",88,128,1,7,2,0,0,0,103,2015,3,19
"2266",3051,271,1,1,2,0,0,0,65,2017,12,7
"2267",1538,93,1,9,2,0,0,0,142,2013,6,20
"2268",3051,271,1,1,2,0,0,0,100,2017,12,7
"2269",8685,1451,1,4,2,0,0,0,94,2015,1,18
"2270",8685,1451,1,4,2,0,0,0,140,2015,1,2
"2271",3051,271,1,2,1,0,0,0,254,2017,12,7
"2272",4989,4418,1,4,2,0,0,0,69,2015,8,1
"2273",4989,4418,1,4,2,0,0,0,175,2015,8,18
"2274",8685,1451,1,4,2,0,0,0,73,2015,1,5
"2275",3051,271,1,2,1,0,0,0,36,2017,12,3
"2276",8685,1451,1,4,2,0,0,0,99,2015,1,21
"2277",8685,1451,1,4,2,0,0,0,142,2015,1,23
"2278",3051,271,1,1,2,0,0,0,54,2017,12,1
"2279",3051,271,1,2,2,0,0,0,142,2017,12,17
"2280",3051,271,1,2,1,0,1,1,359,2017,12,3
"2281",3051,271,1,2,2,0,0,0,141,2017,12,17
"2282",7566,4526,1,4,2,0,0,0,148,2017,3,3
"2283",8685,1451,1,4,2,0,0,0,144,2015,1,8
"2284",8685,1451,1,4,2,0,0,0,139,2015,1,3
"2285",19845,808,1,1,2,0,0,0,142,2015,11,15
"2286",8685,1451,1,4,2,0,0,0,122,2015,1,5
"2287",8685,1451,1,4,2,0,0,0,142,2015,1,22
"2288",8685,1451,1,4,2,0,0,0,150,2015,1,21
"2289",4989,4418,1,4,1,0,4,4,320,2015,8,6
"2290",8685,1451,1,4,2,0,0,0,38,2015,1,21
"2291",8685,1451,1,4,2,0,0,0,80,2015,1,8
"2292",3051,271,1,6,2,0,0,0,101,2017,12,0
"2293",3051,271,1,6,2,0,0,0,142,2017,12,23
"2294",8685,1451,1,4,2,0,0,0,142,2015,1,20
"2295",1538,93,1,1,2,0,0,0,142,2013,6,22
"2296",8685,1451,1,4,2,0,0,0,142,2015,1,0
"2297",8685,1451,1,4,2,0,0,0,142,2015,1,14
"2298",3051,271,1,2,2,0,0,0,142,2017,12,9
"2299",7566,4526,1,4,2,0,0,0,142,2017,3,11
"2300",83,138,1,1,1,0,0,0,61,2015,3,23
"2301",3051,271,1,2,1,0,0,0,141,2017,12,19
"2302",3051,271,1,2,2,0,0,0,79,2017,12,17
"2303",8685,1451,1,4,2,0,0,0,95,2015,1,4
"2304",7566,4526,1,4,2,0,0,0,141,2017,3,6
"2305",8685,1451,1,4,2,0,0,0,41,2015,1,2
"2306",8685,1451,1,4,2,0,0,0,107,2015,1,15
"2307",8685,1451,1,4,2,0,0,0,78,2015,1,4
"2308",3051,271,1,1,2,0,0,0,144,2017,12,7
"2309",8685,1451,1,4,2,0,0,0,93,2015,1,23
"2310",8685,1451,1,4,2,0,0,0,142,2015,1,2
"2311",7566,4526,1,4,2,0,0,0,173,2017,3,23
"2312",3051,271,1,2,2,0,0,0,74,2017,12,7
"2313",8685,1451,1,4,2,0,0,0,142,2015,1,5
"2314",3051,271,1,6,2,0,0,0,49,2017,12,1
"2315",7566,4526,1,4,2,0,0,0,142,2017,3,20
"2316",7566,4526,1,4,2,0,0,0,142,2017,3,4
"2317",8685,1451,1,4,2,0,0,0,52,2015,1,21
"2318",8685,1451,1,4,2,0,0,0,129,2015,1,4
"2319",8685,1451,1,4,2,0,0,0,151,2015,1,19
"2320",1538,93,1,14,2,0,0,0,142,2013,6,21
"2321",8685,1451,1,4,2,0,0,0,141,2015,1,8
"2322",8685,1451,1,4,1,0,0,0,22,2015,1,22
"2323",8685,1451,1,4,2,0,0,0,142,2015,1,0
"2324",1538,93,1,1,2,0,0,0,144,2013,6,7
"2325",4989,4418,1,4,2,0,0,0,142,2015,8,19
"2326",1538,93,1,1,1,0,0,0,140,2013,6,21
"2327",8685,1451,1,4,2,0,0,0,142,2015,1,20
"2328",8685,1451,1,4,2,0,0,0,142,2015,1,4
"2329",8685,1451,1,4,2,0,0,0,142,2015,1,0
"2330",8685,1451,1,4,2,0,0,0,102,2015,1,6
"2331",7566,4526,1,4,2,0,0,0,164,2017,3,0
"2332",3051,271,1,2,2,0,0,0,142,2017,12,21
"2333",8685,1451,1,4,2,0,0,0,86,2015,1,1
"2334",3051,271,1,2,2,0,0,0,143,2017,12,17
"2335",8685,1451,1,4,2,0,0,0,134,2015,1,6
"2336",66,38,3,1,1,0,1,0,48,2014,9,12
"2337",8685,1451,1,4,2,0,0,0,102,2015,1,2
"2338",7566,4526,1,4,2,0,0,0,190,2017,3,7
"2339",8685,1451,1,4,2,0,0,0,63,2015,1,6
"2340",8685,1451,1,4,2,0,0,0,123,2015,1,22
"2341",8685,1451,1,4,2,0,0,0,113,2015,1,1
"2342",8685,1451,1,4,2,0,0,0,142,2015,1,1
"2343",3051,271,1,2,1,0,1,1,152,2017,12,1
"2344",8685,1451,1,4,2,0,0,0,144,2015,1,2
"2345",8685,1451,1,4,1,0,0,0,22,2015,1,21
"2346",8685,1451,1,4,2,0,0,0,130,2015,1,3
"2347",3051,271,1,2,2,0,0,0,141,2017,12,20
"2348",8685,1451,1,4,2,0,0,0,145,2015,1,2
"2349",7566,4526,1,4,2,0,0,0,142,2017,3,21
"2350",3051,271,1,6,2,0,0,0,142,2017,12,15
"2351",3051,271,1,2,1,0,0,0,106,2017,12,7
"2352",7566,4526,1,4,2,0,0,0,198,2017,3,19
"2353",8685,1451,1,4,2,0,0,0,142,2015,1,22
"2354",8685,1451,1,4,2,0,0,0,111,2015,1,4
"2355",8685,1451,1,4,2,0,0,0,142,2015,1,6
"2356",8685,1451,1,4,2,0,0,0,142,2015,1,6
"2357",3051,271,1,2,1,0,0,0,346,2017,12,17
"2358",8685,1451,1,4,2,0,0,0,142,2015,1,4
"2359",8685,1451,1,4,2,0,0,0,142,2015,1,23
"2360",3051,271,1,2,2,0,0,0,142,2017,12,6
"2361",8685,1451,1,4,2,0,0,0,72,2015,1,23
"2362",4989,4418,1,4,2,0,0,0,142,2015,8,23
"2363",8685,1451,1,4,2,0,0,0,86,2015,1,0
"2364",8685,1451,1,4,2,0,0,0,132,2015,1,1
"2365",4989,4418,1,4,2,0,0,0,74,2015,8,20
"2366",1538,93,1,14,2,0,0,0,126,2013,6,21
"2367",8685,1451,1,4,1,0,1,0,41,2015,1,3
"2368",8685,1451,1,4,2,0,0,0,142,2015,1,18
"2369",8685,1451,1,4,2,0,0,0,139,2015,1,23
"2370",7566,4526,1,4,2,0,0,0,142,2017,3,3
"2371",3051,271,1,2,2,0,0,0,141,2017,12,16
"2372",7566,4526,1,4,2,0,0,0,166,2017,3,10
"2373",4989,4418,1,4,2,0,0,0,142,2015,8,22
"2374",4989,4418,1,4,2,0,0,0,142,2015,8,13
"2375",3051,271,1,2,2,0,0,0,146,2017,12,0
"2376",3739,4633,1,4,2,0,0,0,170,2017,4,19
"2377",1538,93,1,1,2,0,0,0,142,2013,6,20
"2378",7566,4526,1,4,2,0,0,0,142,2017,3,2
"2379",8685,1451,1,4,1,0,0,0,24,2015,1,3
"2380",8685,1451,1,4,2,0,0,0,96,2015,1,4
"2381",3051,271,1,6,2,0,0,0,60,2017,12,4
"2382",8685,1451,1,4,2,0,0,0,99,2015,1,0
"2383",7566,4526,1,4,2,0,0,0,92,2017,3,16
"2384",109,98,1,1,1,0,0,0,66,2014,5,22
"2385",8685,1451,1,4,2,0,0,0,86,2015,1,16
"2386",55,72,1,16,2,0,0,0,113,2015,3,16
"2387",8685,1451,1,4,2,0,0,0,119,2015,1,19
"2388",4989,4418,1,4,2,0,0,0,113,2015,8,10
"2389",3051,271,1,6,2,0,0,0,142,2017,12,15
"2390",8685,1451,1,4,1,0,1,1,138,2015,1,22
"2391",8685,1451,1,4,1,0,0,0,72,2015,1,1
"2392",7566,4526,1,4,2,0,0,0,142,2017,3,23
"2393",8685,1451,1,4,2,0,0,0,146,2015,1,18
"2394",81,134,1,1,1,0,0,0,49,2015,3,14
"2395",8685,1451,1,4,2,0,0,0,133,2015,1,21
"2396",8685,1451,1,4,2,0,0,0,87,2015,1,9
"2397",8685,1451,1,4,2,0,0,0,41,2015,1,1
"2398",43,236,1,4,2,0,0,0,124,2016,6,3
"2399",3051,271,1,6,2,0,0,0,142,2017,12,17
"2400",7566,4526,1,4,2,0,0,0,142,2017,3,11
"2401",4989,4418,1,4,2,0,0,0,142,2015,8,21
